filename,width,height,class,xmin,ymin,xmax,ymax,image_id
la_2017_1507780000664580400_20170505.jpg,1080,1080,Nike,581,463,891,822,4648
la_2017_1507934005113605338_20170505.jpg,1080,1258,Nike,51,861,120,924,4649
la_2017_1507938993944184440_20170505.jpg,1080,1216,Nike,50,801,114,858,4650
la_2017_1508955521418572638_20170506.jpg,1080,1080,Nike,429,443,993,698,4651
la_2017_1509325556465005060_20170507.jpg,1080,1080,Nike,483,891,664,973,4652
la_2017_1509410040023824801_20170507.jpg,1080,1080,Nike,111,945,208,1012,4653
la_2017_1510209320636618443_20170508.jpg,1080,699,Nike,405,165,664,231,4654
la_2017_1511405487375515473_20170510.jpg,1080,1349,Nike,379,491,676,794,4655
la_2017_1512258009425626265_20170511.jpg,1080,1080,Nike,495,796,621,859,4656
la_2017_1512306355851399337_20170511.jpg,1080,1349,Nike,69,307,210,373,4657
la_2017_1512439840497801960_20170511.jpg,1080,1080,Nike,951,162,1076,243,4658
la_2017_1514055909697276335_20170513.jpg,1080,1080,Nike,820,67,1023,149,4659
la_2017_1515670603423862310_20170516.jpg,640,640,Nike,558,441,609,482,4660
la_2017_1516055934324960252_20170516.jpg,1080,1349,Nike,891,1117,996,1192,4661
la_2017_1517065507466085721_20170518.jpg,1080,1043,Nike,679,679,794,755,4662
la_2017_1517416081982135816_20170518.jpg,1080,720,Nike,525,431,610,468,4663
la_2017_1518516050210236366_20170520.jpg,1080,1349,Nike,287,923,431,988,4664
la_2017_1518869746798426757_20170520.jpg,1080,1080,Nike,382,60,574,127,4665
la_2017_1519850777635422930_20170521.jpg,640,640,Nike,155,7,261,50,4666
la_2017_1520230167657942362_20170522.jpg,612,488,Nike,499,17,581,50,4667
la_2017_1520293441057002463_20170522.jpg,1080,720,Nike,589,620,668,661,4668
la_2017_1520760397215607274_20170523.jpg,1080,723,Nike,601,592,690,674,4669
la_2017_1521529929787191031_20170524.jpg,480,480,Nike,335,264,390,295,4670
la_2017_1522454116294325140_20170525.jpg,640,640,Nike,509,387,640,452,4671
la_2017_1522795978997197180_20170525.jpg,1080,760,Nike,227,480,368,521,4672
la_2017_1522860593609703846_20170526.jpg,750,750,Nike,292,609,332,670,4673
la_2017_1523157923844165421_20170526.jpg,640,445,Nike,49,266,95,291,4674
la_2017_1523590541337834835_20170527.jpg,1080,1080,Nike,562,737,681,798,4675
la_2017_1523684752921425170_20170527.jpg,1080,1080,Nike,633,44,756,98,4676
la_2017_1523764621662525729_20170527.jpg,1080,720,Nike,475,45,663,141,4677
la_2017_1524175652507567733_20170527.jpg,1080,1080,Nike,425,981,547,1068,4678
la_2017_1524400415672044054_20170528.jpg,1080,720,Nike,271,362,546,475,4679
la_2017_1524746062878003364_20170528.jpg,1080,1080,Nike,429,478,680,576,4680
la_2017_1525830511149477964_20170530.jpg,1080,1080,Nike,781,53,908,105,4681
la_2017_1525944823012611165_20170530.jpg,1080,1080,Nike,857,60,1023,130,4682
la_2017_1526455891154891947_20170530.jpg,1080,1080,Nike,629,517,758,594,4683
la_2017_1526869028144295979_20170531.jpg,1080,1350,Nike,156,947,252,1061,4684
la_2017_1527210578832239325_20170601.jpg,1080,1080,Nike,665,265,755,321,4685
la_2017_1527345602621459014_20170601.jpg,1080,1080,Nike,254,193,486,294,4686
la_2017_1527615704727461342_20170601.jpg,1080,1080,Nike,828,67,1033,151,4687
la_2017_1527721082505064260_20170601.jpg,1080,718,Nike,533,433,701,511,4688
la_2017_1527865752168839667_20170601.jpg,1080,810,Nike,113,568,176,609,4689
la_2017_1529130894747521657_20170603.jpg,1080,1213,Nike,301,341,474,464,4690
la_2017_1529160472333761887_20170603.jpg,1080,1245,Nike,103,862,255,964,4691
la_2017_1530313911923675528_20170605.jpg,750,750,Nike,336,700,428,740,4692
la_2017_1531940622926279194_20170607.jpg,1080,719,Nike,485,256,574,311,4693
la_2017_1532445250268782813_20170608.jpg,1080,1080,Nike,825,68,1016,141,4694
la_2017_1535410886608387743_20170612.jpg,1080,1274,Nike,297,451,473,602,4695
la_2017_1535805305785620962_20170612.jpg,1080,1080,Nike,640,137,747,194,4696
la_2017_1536325662372962405_20170613.jpg,1080,1080,Nike,236,911,483,996,4697
la_2017_1536923069641630745_20170614.jpg,750,750,Nike,271,393,378,456,4698
la_2017_1537035358424196333_20170614.jpg,1080,1080,Nike,861,63,1019,118,4699
la_2017_1537330243371448086_20170614.jpg,1080,1229,Nike,713,973,902,1078,4700
la_2017_1537469987941029422_20170615.jpg,1080,1350,Nike,406,1105,476,1182,4701
la_2017_1537870530333746796_20170615.jpg,1080,1080,Nike,1001,735,1080,929,4702
la_2017_1538453394740685070_20170616.jpg,1080,1080,Nike,927,391,1072,469,4703
la_2017_1538855810302363066_20170617.jpg,1080,1080,Nike,361,224,542,327,4704
la_2017_1539214701443727997_20170617.jpg,1080,1080,Nike,879,60,1021,116,4705
la_2017_1539385136768204258_20170617.jpg,1080,1080,Nike,535,201,798,480,4706
la_2017_1539822604997683685_20170618.jpg,480,480,Nike,345,132,407,160,4707
la_2017_1540865325808226806_20170619.jpg,1080,1350,Nike,160,1190,233,1273,4708
la_2017_1541765543941756618_20170621.jpg,1080,1080,Nike,573,562,878,702,4709
la_2017_1542460578081324252_20170622.jpg,1080,1080,Nike,506,200,657,309,4710
la_2017_1542590399867426990_20170622.jpg,1080,1349,Nike,436,514,602,629,4711
la_2017_1542945186346461963_20170622.jpg,1080,1080,Nike,334,423,551,531,4712
la_2017_1543226061277266524_20170623.jpg,1080,1080,Nike,860,55,1020,119,4713
la_2017_1543255796308444031_20170623.jpg,1080,1350,Nike,273,122,535,229,4714
la_2017_1544005314616015708_20170624.jpg,1080,1080,Nike,858,61,1022,130,4715
la_2017_1544183636239144943_20170624.jpg,1080,1080,Nike,546,886,611,944,4716
la_2017_1544790185874427818_20170625.jpg,1080,1350,Nike,422,1117,639,1206,4717
la_2017_1545065975765052546_20170625.jpg,1080,720,Nike,429,634,498,678,4718
la_2017_1546465581809431597_20170627.jpg,1080,1080,Nike,858,59,1023,133,4719
la_2017_1546494876874874118_20170627.jpg,1080,1350,Nike,468,1034,813,1114,4720
la_2017_1546855416117074535_20170628.jpg,1080,810,Nike,608,317,862,476,4721
la_2017_1547032903802821307_20170628.jpg,1080,1080,Nike,483,365,697,432,4722
la_2017_1548010589111105197_20170629.jpg,1080,1350,Nike,950,878,1079,1013,4723
la_2017_1548100993885962644_20170629.jpg,1080,714,Nike,698,631,767,684,4724
la_2017_1548240993555721984_20170630.jpg,1080,1349,Nike,916,1058,984,1175,4725
la_2017_1549091031771791883_20170701.jpg,1080,1350,Nike,287,366,398,440,4726
la_2017_1550734633221897512_20170703.jpg,1080,1080,Nike,607,940,769,1063,4727
la_2017_1551125809798981139_20170704.jpg,1080,1350,Nike,722,1111,986,1193,4728
la_2017_1551129986889804377_20170704.jpg,1080,1080,Nike,252,881,320,938,4729
la_2017_1551140374519513603_20170704.jpg,1080,753,Nike,530,468,871,589,4730
la_2017_1555024297071723916_20170709.jpg,1080,1350,Nike,425,1233,567,1307,4731
la_2017_1555134077852856754_20170709.jpg,1080,718,Nike,470,586,565,635,4732
la_2017_1555276093244832575_20170709.jpg,1080,1080,Nike,309,148,550,523,4733
la_2017_1555635771683420603_20170710.jpg,1080,1080,Nike,149,378,271,427,4734
la_2017_1555906091169157813_20170710.jpg,1080,1080,Nike,241,235,374,310,4735
la_2017_1556398970820071252_20170711.jpg,750,937,Nike,119,458,207,511,4736
la_2017_1556870468982858907_20170711.jpg,1080,1350,Nike,640,661,808,777,4737
la_2017_1557635679928178072_20170713.jpg,1080,1080,Nike,452,131,678,199,4738
la_2017_1557710360684094983_20170713.jpg,1080,574,Nike,726,393,956,467,4739
la_2017_1558739662229546733_20170714.jpg,1080,1080,Nike,293,837,706,979,4740
la_2017_1559660561023748580_20170715.jpg,1080,1046,Nike,320,843,435,929,4741
la_2017_1559861110806862356_20170716.jpg,1080,935,Nike,658,800,781,859,4742
la_2017_1560345956041703137_20170716.jpg,1080,1080,Nike,361,492,559,635,4743
la_2017_1560375690393507618_20170716.jpg,1080,1350,Nike,386,551,725,822,4744
la_2017_1560410347768635964_20170716.jpg,1080,1350,Nike,913,928,1076,1068,4745
la_2017_1560510572489867619_20170716.jpg,750,750,Nike,531,311,665,395,4746
la_2017_1561190367297903553_20170717.jpg,750,750,Nike,140,636,197,677,4747
la_2017_1562145212413963021_20170719.jpg,1080,1080,Nike,859,65,1020,129,4748
la_2017_1562155767137418434_20170719.jpg,1080,1080,Nike,785,813,1014,908,4749
la_2017_1562255204674247607_20170719.jpg,1080,1080,Nike,502,422,599,485,4750
la_2017_1562561015697221611_20170719.jpg,1080,1350,Nike,54,618,276,712,4751
la_2017_1563241080189861296_20170720.jpg,1080,1080,Nike,985,826,1070,881,4752
la_2017_1563390596197770323_20170720.jpg,1080,720,Nike,150,266,246,339,4753
la_2017_1563485722425717984_20170721.jpg,1080,1080,Nike,334,612,449,681,4754
la_2017_1563536075329994520_20170721.jpg,1080,1121,Nike,405,974,520,1041,4755
la_2017_1565226181895931829_20170723.jpg,1080,1080,Nike,498,514,715,711,4756
la_2017_1565430946919026253_20170723.jpg,1080,1350,Nike,551,1134,667,1236,4757
la_2017_1565600243911066083_20170723.jpg,1080,1080,Nike,327,670,407,724,4758
la_2017_1566260626371460233_20170724.jpg,1080,1350,Nike,629,22,854,100,4759
la_2017_1566659804113674484_20170725.jpg,1080,810,Nike,868,431,1070,495,4760
la_2017_1567145648280038555_20170726.jpg,1080,1350,Nike,293,819,466,909,4761
la_2017_1567220808321149435_20170726.jpg,750,750,Nike,537,419,602,470,4762
la_2017_1568345050429482328_20170727.jpg,640,640,Nike,16,285,76,312,4763
la_2017_1568480761840004616_20170727.jpg,1080,810,Nike,600,528,761,636,4764
la_2017_1568625626994514801_20170728.jpg,1080,1080,Nike,147,686,303,771,4765
la_2017_1568660585527639444_20170728.jpg,1080,1350,Nike,390,509,546,580,4766
la_2017_1570273593060206007_20170730.jpg,480,480,Nike,348,341,392,378,4767
la_2017_1572205865997904498_20170802.jpg,640,797,Nike,198,648,271,689,4768
la_2017_1572266053571008537_20170802.jpg,1080,1080,Nike,509,345,602,405,4769
la_2017_1572505680929610558_20170802.jpg,1080,1080,Nike,544,930,616,988,4770
la_2017_1572656028682615140_20170802.jpg,1080,1080,Nike,886,867,1035,945,4771
la_2017_1573123045273454611_20170803.jpg,1080,1080,Nike,198,834,379,960,4772
la_2017_1573430802289279044_20170803.jpg,1080,1080,Nike,290,594,411,655,4773
la_2017_1574430704791430036_20170805.jpg,1080,1080,Nike,40,507,188,627,4774
la_2017_1574950967710764379_20170805.jpg,1080,810,Nike,312,736,374,801,4775
la_2017_1575095960631293977_20170806.jpg,640,570,Nike,52,423,91,451,4776
la_2017_1575840752989212585_20170807.jpg,1080,965,Nike,800,887,881,958,4777
la_2017_1575985950576040223_20170807.jpg,1080,1080,Nike,788,968,891,1029,4778
la_2017_1576076838374376503_20170807.jpg,640,799,Nike,72,271,541,485,4779
la_2017_1576165803957826497_20170807.jpg,640,640,Nike,106,434,195,490,4780
la_2017_1577115660201616014_20170808.jpg,1080,1080,Nike,880,60,1023,119,4781
la_2017_1577150854724930030_20170808.jpg,480,480,Nike,266,375,322,431,4782
la_2017_1577190935384498173_20170808.jpg,1080,1080,Nike,727,1012,841,1070,4783
la_2017_1578455631856368824_20170810.jpg,1080,1080,Nike,435,726,523,783,4784
la_2017_1578510537696532903_20170810.jpg,1080,1350,Nike,393,957,508,1046,4785
la_2017_1578565305003686694_20170810.jpg,1080,1349,Nike,508,1073,600,1158,4786
la_2017_1579201042650154830_20170811.jpg,1080,1080,Nike,467,741,750,945,4787
la_2017_1579250517400408428_20170811.jpg,750,496,Nike,69,162,248,275,4788
la_2017_1580635879200865491_20170813.jpg,1080,1080,Nike,861,60,1023,129,4789
la_2017_1580745419189113391_20170813.jpg,1080,670,Nike,4,492,103,549,4790
la_2017_1580870948265670361_20170814.jpg,1080,1350,Nike,284,993,340,1064,4791
la_2017_1580906080032476873_20170814.jpg,640,640,Nike,213,457,273,487,4792
la_2017_1580979743377792915_20170814.jpg,640,476,Nike,230,244,297,279,4793
la_2017_1581335333625497732_20170814.jpg,1080,1080,Nike,695,962,791,1018,4794
la_2017_1581485462823684777_20170814.jpg,1080,726,Nike,717,287,792,350,4795
la_2017_1581515852325471161_20170814.jpg,1080,1350,Nike,420,1073,618,1197,4796
la_2017_1582562169021795748_20170816.jpg,1080,1080,Nike,358,498,460,540,4797
la_2017_1582765993539933240_20170816.jpg,320,400,Nike,68,153,151,211,4798
la_2017_1583324193395458696_20170817.jpg,1080,1350,Nike,471,20,598,97,4799
la_2017_1583650232876759322_20170817.jpg,1080,1080,Nike,822,65,1021,147,4800
la_2017_1584940685991537753_20170819.jpg,1080,1080,Nike,339,359,457,422,4801
la_2017_1585145645906596617_20170819.jpg,1080,1080,Nike,720,394,898,597,4802
la_2017_1586314688978661770_20170821.jpg,1080,810,Nike,431,467,535,518,4803
la_2017_1586781027913445997_20170822.jpg,1080,809,Nike,325,125,383,173,4804
la_2017_1587074954092106150_20170822.jpg,1080,1080,Nike,488,284,605,401,4805
la_2017_1587734688188688317_20170823.jpg,1080,1350,Nike,586,1110,703,1206,4806
la_2017_1588175194908743126_20170824.jpg,1080,1080,Nike,523,937,612,1009,4807
la_2017_1589014199798125601_20170825.jpg,1080,1080,Nike,322,913,406,974,4808
la_2017_1589884076487351110_20170826.jpg,1080,1080,Nike,728,754,831,852,4809
la_2017_1590568965360185831_20170827.jpg,1080,1350,Nike,256,344,481,436,4810
la_2017_1591081083268479221_20170828.jpg,750,750,Nike,292,416,438,541,4811
la_2017_1592350537884601135_20170829.jpg,1080,1349,Nike,366,855,496,940,4812
la_2017_1592495953424481482_20170830.jpg,750,750,Nike,245,20,458,95,4813
la_2017_1593501006212364210_20170831.jpg,1080,1239,Nike,772,765,835,818,4814
la_2017_1593736104048154357_20170831.jpg,750,750,Nike,232,348,410,440,4815
la_2017_1594879961851175191_20170902.jpg,1080,1350,Nike,656,1062,747,1170,4816
la_2017_1595175412309077891_20170902.jpg,1080,1080,Nike,805,361,893,419,4817
la_2017_1595475240762651800_20170903.jpg,1080,1080,Nike,823,68,1023,147,4818
la_2017_1595520722126331758_20170903.jpg,640,640,Nike,182,453,230,499,4819
la_2017_1596274789282889554_20170904.jpg,1080,1083,Nike,168,626,287,685,4820
la_2017_1596790318265629969_20170905.jpg,320,316,Nike,160,148,186,166,4821
la_2017_1597475081578508357_20170905.jpg,1080,1080,Nike,434,848,537,908,4822
la_2017_1597778621639178194_20170906.jpg,750,623,Nike,43,88,116,122,4823
la_2017_1597864980135464123_20170906.jpg,1080,1080,Nike,445,544,785,674,4824
la_2017_1597970966993268299_20170906.jpg,1080,1080,Nike,469,223,637,285,4825
la_2017_1598796081181002253_20170907.jpg,1080,1080,Nike,385,599,524,655,4826
la_2017_1599005779234746070_20170908.jpg,1080,802,Nike,595,565,671,603,4827
la_2017_1599470519634554394_20170908.jpg,1080,1349,Nike,530,1070,591,1129,4828
la_2017_1599979276881400706_20170909.jpg,1080,1080,Nike,750,974,845,1052,4829
la_2017_1600054575276913683_20170909.jpg,1080,1080,Nike,451,528,633,595,4830
la_2017_1600751875698056024_20170910.jpg,640,631,Nike,117,315,331,443,4831
la_2017_1601665837398692232_20170911.jpg,1080,810,Nike,460,585,576,648,4832
la_2017_1601825584596410708_20170911.jpg,1080,1080,Nike,831,923,904,1003,4833
la_2017_1603584146223232706_20170914.jpg,1080,1080,Nike,855,60,1024,132,4834
la_2017_1603906043937808886_20170914.jpg,1080,949,Nike,615,211,695,262,4835
la_2017_1604258684987301867_20170915.jpg,1080,1350,Nike,208,1008,343,1132,4836
la_2017_1604735862774934143_20170915.jpg,1080,1080,Nike,779,986,857,1046,4837
la_2017_1604815117646599232_20170916.jpg,1080,1349,Nike,803,50,905,121,4838
la_2017_1605381079009731888_20170916.jpg,1080,1350,Nike,148,401,308,496,4839
la_2017_1605604881653342518_20170917.jpg,750,586,Nike,170,320,225,357,4840
la_2017_1606985664121614812_20170919.jpg,1080,718,Nike,848,491,944,562,4841
la_2017_1607005833346158103_20170919.jpg,1080,1080,Nike,374,724,492,799,4842
la_2017_1608420893973611121_20170921.jpg,1080,1350,Nike,270,838,533,1001,4843
la_2017_1608727633146438907_20170921.jpg,1080,1080,Nike,148,800,243,871,4844
la_2017_1610391103953377284_20170923.jpg,1080,720,Nike,569,434,702,502,4845
la_2017_1610485828584663116_20170923.jpg,1080,1080,Nike,534,525,845,682,4846
la_2017_1610566035346051070_20170924.jpg,1080,970,Nike,477,773,541,852,4847
la_2017_1610675405604425534_20170924.jpg,1080,718,Nike,466,274,551,327,4848
la_2017_1610680739560411021_20170924.jpg,1080,1080,Nike,230,951,331,1007,4849
la_2017_1610745346924690165_20170924.jpg,1080,614,Nike,120,452,181,478,4850
la_2017_1610871829960886274_20170924.jpg,750,750,Nike,485,698,576,746,4851
la_2017_1611405930687410301_20170925.jpg,750,750,Nike,484,404,530,442,4852
la_2017_1611640077195299884_20170925.jpg,1080,1080,Nike,785,452,919,586,4853
la_2017_1612215663454388074_20170926.jpg,1080,809,Nike,682,424,775,478,4854
la_2017_1613020539805398895_20170927.jpg,1080,758,Nike,608,302,833,432,4855
la_2017_1613029752334064597_20170927.jpg,750,571,Nike,93,293,244,381,4856
la_2017_1614015675458447417_20170928.jpg,1080,1080,Nike,15,385,235,543,4857
la_2017_1614460034970939577_20170929.jpg,1080,1080,Nike,292,426,535,534,4858
la_2017_1614460200369140075_20170929.jpg,750,750,Nike,103,378,294,482,4859
la_2017_1614920359424707043_20170930.jpg,1080,720,Nike,355,249,416,299,4860
la_2017_1615065141112468303_20170930.jpg,1080,722,Nike,474,360,570,415,4861
la_2017_1615299140601205996_20170930.jpg,1080,758,Nike,641,333,769,418,4862
la_2017_1615918210510947537_20171001.jpg,1080,1350,Nike,655,708,811,778,4863
la_2017_1616275515021308113_20171001.jpg,1080,1080,Nike,878,59,1021,121,4864
la_2017_1616315607016103663_20171001.jpg,1080,1350,Nike,306,1061,394,1131,4865
la_2017_1616590648751609388_20171002.jpg,1080,1080,Nike,597,668,689,721,4866
la_2017_1616875595345939523_20171002.jpg,1080,1080,Nike,320,821,457,883,4867
la_2017_1617000694152235171_20171002.jpg,1080,1080,Nike,285,536,395,622,4868
la_2017_1617185249224298384_20171003.jpg,1080,1080,Nike,411,17,557,83,4869
la_2017_1617185593309398414_20171003.jpg,1080,1080,Nike,411,17,557,83,4870
la_2017_1617343691701482835_20171003.jpg,1080,1350,Nike,176,1037,498,1276,4871
la_2017_1617360304131052814_20171003.jpg,750,750,Nike,152,1,232,48,4872
la_2017_1618090574988732505_20171004.jpg,640,640,Nike,411,83,534,126,4873
la_2017_1618152890961070201_20171004.jpg,612,612,Nike,72,73,217,178,4874
la_2017_1618740924086976717_20171005.jpg,750,750,Nike,61,399,591,620,4875
la_2017_1619855380867113250_20171006.jpg,1080,1080,Nike,511,705,636,761,4876
la_2017_1620550589220063221_20171007.jpg,1080,710,Nike,626,268,799,400,4877
la_2017_1620690627266220188_20171008.jpg,1080,1350,Nike,112,969,227,1089,4878
la_2017_1621039076889317642_20171008.jpg,1080,1070,Nike,341,430,509,508,4879
la_2017_1622790893210667567_20171010.jpg,750,750,Nike,402,658,455,696,4880
la_2017_1623341018752295136_20171011.jpg,750,821,Nike,267,161,309,200,4881
la_2017_1623470476280448795_20171011.jpg,1080,1080,Nike,65,811,212,884,4882
la_2017_1623705958735120707_20171012.jpg,1080,841,Nike,734,222,813,287,4883
la_2017_1623875787831008248_20171012.jpg,1080,1080,Nike,826,823,892,905,4884
la_2017_1624320895040202376_20171013.jpg,480,385,Nike,103,217,178,248,4885
la_2017_1624615769325146891_20171013.jpg,1080,1080,Nike,399,508,828,637,4886
la_2017_1624625618489883561_20171013.jpg,1080,1350,Nike,299,721,510,829,4887
la_2017_1624718834311187500_20171013.jpg,640,640,Nike,168,544,322,595,4888
la_2017_1624861043381325899_20171013.jpg,1080,1080,Nike,432,912,518,976,4889
la_2017_1625249936178027275_20171014.jpg,1080,809,Nike,494,402,551,450,4890
la_2017_1625580444766264587_20171014.jpg,1080,1350,Nike,456,918,641,1027,4891
la_2017_1626365411141340533_20171015.jpg,1080,1324,Nike,137,533,468,687,4892
la_2017_1626576035934756775_20171016.jpg,1080,1080,Nike,823,533,962,617,4893
la_2017_1627310326670618706_20171017.jpg,1080,1352,Nike,174,1206,597,1328,4894
la_2017_1627511891190218634_20171017.jpg,750,759,Nike,79,362,297,483,4895
la_2017_1627513907264560118_20171017.jpg,1080,809,Nike,228,397,416,497,4896
la_2017_1627950802597288886_20171018.jpg,1080,1348,Nike,54,51,211,119,4897
la_2017_1627990763508052209_20171018.jpg,1080,1352,Nike,478,611,665,705,4898
la_2017_1628630609642728388_20171018.jpg,1080,1349,Nike,252,756,324,822,4899
la_2017_1629480875535413053_20171020.jpg,1080,1071,Nike,266,138,380,201,4900
la_2017_1630690345648652778_20171021.jpg,640,633,Nike,288,530,347,567,4901
la_2017_1630826010075519579_20171021.jpg,1080,917,Nike,680,834,762,881,4902
la_2017_1631868573843201401_20171023.jpg,1080,1080,Nike,481,785,574,843,4903
la_2017_1632550450911979246_20171024.jpg,750,750,Nike,340,503,675,713,4904
la_2017_1632655046108123604_20171024.jpg,1080,1080,Nike,244,710,569,833,4905
la_2017_1633294381905016426_20171025.jpg,750,750,Nike,205,537,296,622,4906
la_2017_1634050665038035391_20171026.jpg,640,799,Nike,242,604,286,654,4907
la_2017_1635150802238524542_20171027.jpg,1080,1080,Nike,329,589,410,645,4908
la_2017_1636105877033425416_20171029.jpg,1080,1350,Nike,619,1128,710,1199,4909
la_2017_1637416075908756675_20171031.jpg,1080,1350,Nike,595,346,827,438,4910
la_2017_1638516112662716727_20171101.jpg,1080,810,Nike,810,637,890,684,4911
la_2017_1639320678795010572_20171102.jpg,1080,720,Nike,658,250,732,295,4912
la_2017_1639335475117772822_20171102.jpg,1080,1080,Nike,498,538,750,697,4913
la_2017_1639365918391719265_20171102.jpg,1080,1080,Nike,628,998,722,1056,4914
la_2017_1639975804334312583_20171103.jpg,1080,810,Nike,506,401,596,440,4915
la_2017_1640225121489044323_20171103.jpg,1080,1080,Nike,760,593,1020,866,4916
la_2017_1640300742601109666_20171104.jpg,1080,1080,Nike,490,776,576,836,4917
la_2017_1640330973416989136_20171104.jpg,1080,1350,Nike,184,842,806,1095,4918
la_2017_1640527998615500515_20171104.jpg,480,480,Nike,174,417,217,443,4919
la_2017_1641230055755543562_20171105.jpg,480,480,Nike,136,441,191,480,4920
la_2017_1641490607396650159_20171105.jpg,1080,1080,Nike,853,57,1020,132,4921
la_2017_1641976100955221962_20171106.jpg,1080,1080,Nike,713,869,822,940,4922
la_2017_1642395562709976029_20171106.jpg,1080,1074,Nike,417,777,569,842,4923
la_2017_1642600705768179600_20171107.jpg,1080,1080,Nike,359,538,485,609,4924
la_2017_1643320405375968924_20171108.jpg,1080,1175,Nike,769,331,896,440,4925
la_2017_1643815998975224795_20171108.jpg,480,480,Nike,147,35,196,71,4926
la_2017_1643975411174375120_20171109.jpg,640,640,Nike,396,504,454,547,4927
la_2017_1644154185195495840_20171109.jpg,1080,1350,Nike,454,405,657,524,4928
la_2017_1644480718532141227_20171109.jpg,640,480,Nike,327,176,384,216,4929
la_2017_1645045217929106393_20171110.jpg,1080,1082,Nike,714,890,853,953,4930
la_2017_1645610295836894049_20171111.jpg,320,320,Nike,119,45,142,64,4931
la_2017_1646515154772584699_20171112.jpg,1080,1080,Nike,818,707,949,816,4932
la_2017_1646905240447236282_20171113.jpg,1080,1350,Nike,724,1105,818,1203,4933
la_2017_1647455639063277229_20171113.jpg,1080,1080,Nike,514,953,631,1018,4934
la_2017_1647510781434513028_20171114.jpg,1080,810,Nike,820,590,914,649,4935
la_2017_1648130943003044787_20171114.jpg,1080,810,Nike,494,358,674,473,4936
la_2017_1648375577075682720_20171115.jpg,1080,1080,Nike,80,694,560,909,4937
la_2017_1648639148230690664_20171115.jpg,1080,1350,Nike,937,892,1063,1017,4938
la_2017_1648805817532385446_20171115.jpg,1080,1350,Nike,649,1072,837,1200,4939
la_2017_1649253328604829963_20171116.jpg,640,800,Nike,127,129,220,175,4940
la_2017_1649635807060277480_20171116.jpg,1080,1080,Nike,272,49,384,116,4941
la_2017_1649785829679411597_20171117.jpg,640,640,Nike,401,284,528,369,4942
la_2017_1649988914424795404_20171117.jpg,480,480,Nike,165,281,201,308,4943
la_2017_1651080970517332385_20171118.jpg,1080,1080,Nike,776,620,928,723,4944
la_2017_1651516111991033709_20171119.jpg,1080,1080,Nike,169,781,230,841,4945
la_2017_1651830725551822242_20171119.jpg,1080,1350,Nike,144,899,299,963,4946
la_2017_1651900557501071713_20171120.jpg,1080,1233,Nike,900,475,1071,616,4947
la_2017_1652350956341304455_20171120.jpg,1080,718,Nike,202,233,350,289,4948
la_2017_1653450117066234954_20171122.jpg,1080,1350,Nike,829,1147,912,1232,4949
la_2017_1653490781086253191_20171122.jpg,1080,1080,Nike,0,960,116,1044,4950
la_2017_1653781019349153258_20171122.jpg,1080,1350,Nike,460,238,614,313,4951
la_2017_1653906107050334544_20171122.jpg,1080,1080,Nike,700,932,775,987,4952
la_2017_1654040665011921457_20171123.jpg,750,743,Nike,663,513,727,550,4953
la_2017_1654101040700502174_20171123.jpg,1080,810,Nike,305,475,608,580,4954
la_2017_1654410995949314247_20171123.jpg,1080,810,Nike,247,158,305,201,4955
la_2017_1655356104803957675_20171124.jpg,750,750,Nike,448,344,502,395,4956
la_2017_1656264999038791559_20171126.jpg,1080,1080,Nike,773,924,887,993,4957
la_2017_1657195850873707120_20171127.jpg,640,640,Nike,342,353,416,390,4958
la_2017_1659155824871969718_20171130.jpg,1080,1350,Nike,559,1085,757,1161,4959
la_2017_1660030935464159449_20171201.jpg,750,750,Nike,66,323,136,358,4960
la_2017_1660525134628076433_20171201.jpg,1080,718,Nike,479,118,554,173,4961
la_2017_1661070909752954921_20171202.jpg,1080,1080,Nike,598,811,712,869,4962
la_2017_1661445568752150565_20171203.jpg,640,640,Nike,177,579,277,621,4963
la_2017_1662330858608901430_20171204.jpg,1080,1350,Nike,423,996,593,1084,4964
la_2017_1662436028274049323_20171204.jpg,1080,1063,Nike,419,110,533,178,4965
la_2017_1662810831548350971_20171205.jpg,1080,1080,Nike,84,167,156,231,4966
la_2017_1663859547972162930_20171206.jpg,1080,1080,Nike,250,326,321,367,4967
la_2017_1664210998066656501_20171207.jpg,1080,608,Nike,614,426,769,500,4968
la_2017_1664460823243967807_20171207.jpg,1080,1080,Nike,827,629,919,719,4969
la_2017_1664523758206288141_20171207.jpg,1080,1350,Nike,665,1171,812,1250,4970
la_2017_1665025677990081453_20171208.jpg,1080,1350,Nike,701,1135,804,1204,4971
la_2017_1665770041953368708_20171209.jpg,1080,1080,Nike,228,638,520,823,4972
la_2017_1665870937964248955_20171209.jpg,1080,1080,Nike,106,658,205,724,4973
la_2017_1666240646048334139_20171209.jpg,1080,1350,Nike,547,159,732,278,4974
la_2017_1666265826779399194_20171209.jpg,1080,1349,Nike,151,1227,232,1304,4975
la_2017_1666270695712378364_20171209.jpg,1080,1080,Nike,298,869,451,956,4976
la_2017_1666670953973109466_20171210.jpg,1080,1080,Nike,105,641,209,706,4977
la_2017_1668842534494556471_20171213.jpg,1080,1080,Nike,412,492,520,589,4978
la_2017_1669766010193576573_20171214.jpg,1080,1350,Nike,447,423,608,498,4979
la_2017_1670333030659935614_20171215.jpg,1080,1080,Nike,396,246,464,301,4980
la_2017_1670975544134713348_20171216.jpg,1080,1080,Nike,747,577,961,734,4981
